2025-05-26 14:13:18,650 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 30, Loss: 0.23480744659900665, Accuracy: 100.00%
Epoch 40, Loss: 0.03347713500261307, Accuracy: 100.00%
Epoch 50, Loss: 0.006786074489355087, Accuracy: 100.00%
Epoch 60, Loss: 0.002733113942667842, Accuracy: 100.00%
Epoch 70, Loss: 0.001718471059575677, Accuracy: 100.00%
Epoch 80, Loss: 0.0013404476922005415, Accuracy: 100.00%
Epoch 90, Loss: 0.0011498667299747467, Accuracy: 100.00%
Epoch 100, Loss: 0.0010277044493705034, Accuracy: 100.00%
Epoch 110, Loss: 0.0009349944302812219, Accuracy: 100.00%
Epoch 120, Loss: 0.0008579985005781054, Accuracy: 100.00%
Epoch 130, Loss: 0.0007912103901617229, Accuracy: 100.00%
Epoch 140, Loss: 0.0007320753065869212, Accuracy: 100.00%
Epoch 150, Loss: 0.0006792393978685141, Accuracy: 100.00%
Epoch 160, Loss: 0.0006317428778856993, Accuracy: 100.00%
Epoch 170, Loss: 0.000588886730838567, Accuracy: 100.00%
Epoch 180, Loss: 0.0005500910920090973, Accuracy: 100.00%
Epoch 190, Loss: 0.0005148742930032313, Accuracy: 100.00%
2025-05-26 16:30:10,396 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 1.1327, BCE Loss: 1.1327
Epoch 10, Loss: 1.0797, BCE Loss: 1.0797
Epoch 20, Loss: 1.0318, BCE Loss: 1.0318
Epoch 30, Loss: 0.9879, BCE Loss: 0.9879
Epoch 40, Loss: 0.9475, BCE Loss: 0.9475
Epoch 50, Loss: 0.9104, BCE Loss: 0.9104
Epoch 60, Loss: 0.8769, BCE Loss: 0.8769
Epoch 70, Loss: 0.8471, BCE Loss: 0.8471
Epoch 80, Loss: 0.8207, BCE Loss: 0.8207
Epoch 90, Loss: 0.7976, BCE Loss: 0.7976
Epoch 100, Loss: 0.7774, BCE Loss: 0.7774
Epoch 110, Loss: 0.7597, BCE Loss: 0.7597
Epoch 120, Loss: 0.7442, BCE Loss: 0.7442
Epoch 130, Loss: 0.7305, BCE Loss: 0.7305
Epoch 140, Loss: 0.7183, BCE Loss: 0.7183
Epoch 150, Loss: 0.7075, BCE Loss: 0.7075
Epoch 160, Loss: 0.6977, BCE Loss: 0.6977
Epoch 170, Loss: 0.6889, BCE Loss: 0.6889
Epoch 180, Loss: 0.6808, BCE Loss: 0.6808
Epoch 190, Loss: 0.6733, BCE Loss: 0.6733
Epoch 200, Loss: 0.6664, BCE Loss: 0.6664
Epoch 210, Loss: 0.6600, BCE Loss: 0.6600
Epoch 220, Loss: 0.6540, BCE Loss: 0.6540
Epoch 230, Loss: 0.6483, BCE Loss: 0.6483
Epoch 240, Loss: 0.6430, BCE Loss: 0.6430
Epoch 250, Loss: 0.6379, BCE Loss: 0.6379
Epoch 260, Loss: 0.6331, BCE Loss: 0.6331
Epoch 270, Loss: 0.6285, BCE Loss: 0.6285
Epoch 280, Loss: 0.6242, BCE Loss: 0.6242
Epoch 290, Loss: 0.6200, BCE Loss: 0.6200
Epoch 300, Loss: 0.6160, BCE Loss: 0.6160
Epoch 310, Loss: 0.6122, BCE Loss: 0.6122
Epoch 320, Loss: 0.6085, BCE Loss: 0.6085
Epoch 330, Loss: 0.6050, BCE Loss: 0.6050
Epoch 340, Loss: 0.6016, BCE Loss: 0.6016
Epoch 350, Loss: 0.5984, BCE Loss: 0.5984
Epoch 360, Loss: 0.5952, BCE Loss: 0.5952
Epoch 370, Loss: 0.5922, BCE Loss: 0.5922
Epoch 380, Loss: 0.5893, BCE Loss: 0.5893
Epoch 390, Loss: 0.5864, BCE Loss: 0.5864
Epoch 400, Loss: 0.5837, BCE Loss: 0.5837
Epoch 410, Loss: 0.5810, BCE Loss: 0.5810
Epoch 420, Loss: 0.5785, BCE Loss: 0.5785
Epoch 430, Loss: 0.5760, BCE Loss: 0.5760
Epoch 440, Loss: 0.5735, BCE Loss: 0.5735
Epoch 450, Loss: 0.5712, BCE Loss: 0.5712
Epoch 460, Loss: 0.5689, BCE Loss: 0.5689
Epoch 470, Loss: 0.5667, BCE Loss: 0.5667
Epoch 480, Loss: 0.5645, BCE Loss: 0.5645
Epoch 490, Loss: 0.5624, BCE Loss: 0.5624
